Data*Kraków - Aleja Krasińskiego (benzen [jednostka ug/m3])*Kraków - Aleja Krasińskiego (tlenek węgla [jednostka ug/m3])*Kraków - Aleja Krasińskiego (tlenki azotu [jednostka ug/m3])*Kraków - Aleja Krasińskiego (tlenek azotu [jednostka ug/m3])*Kraków - Aleja Krasińskiego (dwutlenek azotu [jednostka ug/m3])*Kraków - Aleja Krasińskiego (pył zawieszony PM10 [jednostka ug/m3])*Kraków - Aleja Krasińskiego (pył zawieszony PM2.5 [jednostka ug/m3])
2022-09-01 01:00,0.6,0.5,71.6,22.0,37.9,113.9,13.6,
2022-09-01 02:00,0.5,0.4,41.7,9.7,26.8,47.1,6.7,
2022-09-01 03:00,0.4,0.4,40.8,9.7,25.9,35.4,5.7,
2022-09-01 04:00,0.4,0.4,80.3,31.7,31.6,64.2,8.2,
2022-09-01 05:00,0.3,0.6,139.1,64.4,40.3,52.2,7.9,
2022-09-01 06:00,0.3,0.8,211.5,104.3,51.6,60.4,9.0,
2022-09-01 07:00,0.4,0.9,257.6,131.8,55.7,49.4,8.5,
2022-09-01 08:00,0.5,0.7,202.3,97.6,52.7,37.6,7.2,
2022-09-01 09:00,0.5,0.7,172.7,81.6,47.6,41.0,7.7,
2022-09-01 10:00,0.6,0.7,163.9,78.5,43.6,65.0,7.7,
2022-09-01 11:00,0.5,0.6,156.0,69.5,49.5,41.1,5.3,
2022-09-01 12:00,0.4,0.5,141.4,61.0,48.0,29.2,4.2,
2022-09-01 13:00,0.4,0.6,148.7,62.4,52.9,30.8,4.3,
2022-09-01 14:00,0.4,0.5,126.2,51.8,46.7,24.3,3.3,
2022-09-01 15:00,0.3,0.6,145.0,58.6,55.1,22.5,3.2,
2022-09-01 16:00,0.4,0.6,144.3,57.3,56.5,29.8,4.1,
2022-09-01 17:00,0.4,0.7,168.6,73.4,56.0,26.3,3.8,
2022-09-01 18:00,0.4,0.7,179.4,76.1,62.8,23.6,3.8,
2022-09-01 19:00,0.4,0.7,187.8,80.0,65.1,19.7,4.2,
2022-09-01 20:00,0.5,0.9,215.8,100.1,62.2,35.7,6.0,
2022-09-01 21:00,0.5,0.9,174.7,75.9,58.3,45.1,7.0,
2022-09-01 22:00,0.5,0.7,164.8,71.3,55.3,105.1,12.2,
2022-09-01 23:00,0.6,0.6,123.5,52.0,43.6,20.6,4.7,
2022-09-02 00:00,0.5,0.4,83.5,25.7,44.2,14.7,4.5,
2022-09-02 01:00,0.5,0.4,62.0,17.5,35.1,22.3,4.2,
2022-09-02 02:00,0.4,     ,12.9,
2022-09-02 03:00,0.4,0.3,78.6,28.3,35.2,82.5,10.4,
2022-09-02 04:00,0.4,0.3,133.4,62.3,37.8,50.7,8.7,
2022-09-02 05:00,0.4,0.6,254.5,131.6,52.7, ,41.6,
2022-09-02 06:00,0.4,0.7,237.0,128.7,39.8, ,45.6,
2022-09-02 07:00,0.4,0.8,274.2,140.8,58.3, ,46.2,
2022-09-02 08:00,0.6,0.6,173.2,80.3,49.9, ,18.1,
2022-09-02 09:00,0.9,0.5,146.2,68.3,41.8,83.1,13.7,
2022-09-02 10:00,1.0,0.4,119.7,51.6,40.6,61.4,10.0,
2022-09-02 11:00,0.9,0.5,141.1,62.0,46.1,71.3,9.1,
2022-09-02 12:00,0.7,0.5,141.0,59.5,49.8,58.6,7.7,
2022-09-02 13:00,0.5,0.4,110.3,44.6,41.9,36.0,5.2,
2022-09-02 14:00,0.4,0.4,119.4,47.5,46.4,35.7,5.0,
